"Ad name",Day,"Campaign name","Result type",Results,"Cost per result","Amount spent (INR)","Mobile app installs",CPI,Install2Activation%,"Link clicks",Impressions,"3-second video plays","Reporting starts","Reporting ends"
"UGC_Wedo_ScoreImprove_DaughterWedding_Hindi_02/06/26 – Copy",2026-06-15,fb_app-adr_cbo_hindi_subscribe_bau_broad_01apr2026,,,,34.84,,,,11,210,130,2026-06-15,2026-06-15
CR-Pads_yunuskhann__Ln_Rej_Kisaan_Hindi_02/06/26,2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,296.62,8,37.0775,0.125,19,3488,1491,2026-06-15,2026-06-15
CR-Pads_yunuskhann__Ln_Rej_Kisaan_Hindi_02/06/26,2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,Subscription_Payment_Success,1,0,0,,,,,0,,2026-06-15,2026-06-15
CR-Pads_yunuskhann__Ln_Rej_Kisaan_Hindi_02/06/26,2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,Subscription_Payment_Success,1,0,0,1,0,0,,0,,2026-06-15,2026-06-15
"UGC_Vidrow_SC6V2_Mystery_Loan_With_Screens_29/05/26 – Copy",2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,23.33,1,23.33,0,1,145,43,2026-06-15,2026-06-15
CR-Pads_yunuskhann__Ln_Rej_Kisaan_Hindi_02/06/26,2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,177.52,4,44.38,0.25,7,2028,833,2026-06-15,2026-06-15
"UGC_Vidrow_SC6V2_Mystery_Loan_With_Screens_29/05/26 – Copy",2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,0,1,0,0,,0,,2026-06-15,2026-06-15
"ugc_vidrow_highemi_matrimony_03/06/2026 – Copy",2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,2.51,,,,,14,7,2026-06-15,2026-06-15
"ugc_vidrow_highemi_multiapp-h1_03/06/2026 – Copy",2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,175.22,1,175.22,0,3,1017,223,2026-06-15,2026-06-15
CR-Pads_yunuskhann__Ln_Rej_Kisaan_Hindi_02/06/26,2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,441.06,13,33.92769231,0.30769231,21,4463,1882,2026-06-15,2026-06-15
"UGC_Vidrow_SC6V2_Mystery_Loan_With_Screens_29/05/26 – Copy",2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,250.11,8,31.26375,0.5,18,1645,452,2026-06-15,2026-06-15
"ugc_vidrow_highemi_multiapp-h1_03/06/2026 – Copy",2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,65.56,1,65.56,0,2,358,84,2026-06-15,2026-06-15
AI_Owl_Ln-Acc-No-Update_06/06/2026,2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,Subscription_Payment_Success,5,0,0,15,0,0.46666667,,0,,2026-06-15,2026-06-15
ugc_vidrow_highemi_sonustory-location_03/06/2026,2026-06-15,fb_app-adr_abo_hindi_subscribe_bau_broad_01apr2026,Subscription_Payment_Success,2,0,0,7,0,0.71428571,,0,,2026-06-15,2026-06-15
AI_Wedo_Ln_Rej_CollegeFees_Malayalam_02/06/26,2026-06-15,fb_app-adr_abo_malayalam_subscribe_bau_broad_15may2026,,,,1.15,,,,,12,2,2026-06-15,2026-06-15
"ai_vidrow_personified_creditcard-solo-DD_04/06/2026 – Copy",2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,0.48,,,,,4,,2026-06-15,2026-06-15
UGC_Wedo_CarLoanScoreImprove_Hindi_02/06/26,2026-06-15,fb_app-adr_abo_hindi_subscribe_bau_broad_01apr2026,,,,0,1,0,0,,0,,2026-06-15,2026-06-15
UGC_Wedo_LoanReject3x_550to700_Hindi_02/06/26,2026-06-15,fb_app-adr_abo_hindi_subscribe_bau_broad_01apr2026,,,,10.47,,,,1,35,7,2026-06-15,2026-06-15
AI_WEDO_Ln_Rej_FriendRivalry_SharmaJi_Hindi_02/06/26,2026-06-15,fb_app-adr_abo_hindi_subscribe_bau_broad_01apr2026,,,,15.92,1,15.92,0,2,127,48,2026-06-15,2026-06-15
Wedo_AI_Credit_Card_02/06/26,2026-06-15,fb_app-adr_abo_kannada_subscribe_bau_broad_15may2026,,,,3.07,,,,,15,6,2026-06-15,2026-06-15
Wedo_UGC_Ln_Rej_02/06/26,2026-06-15,fb_app-adr_cbo_telugu_subscribe_bau_broad_15may2026,Subscription_Payment_Success,1,146.15,146.15,5,29.23,0.2,5,1025,201,2026-06-15,2026-06-15
"UGC_Vidrow_SC6V1_Mystery_Loan_Without_Screens_30/05/26 – Copy",2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,41.88,,,,1,199,52,2026-06-15,2026-06-15
"UGC_Vidrow_SC6V1_Mystery_Loan_Without_Screens_30/05/26 – Copy",2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,124.03,3,41.34333333,0.33333333,6,460,133,2026-06-15,2026-06-15
AI_Vidrow_SC7V1_Personified_Bully_Loan_Char_29/05/26,2026-06-15,fb_app-adr_abo_india_subscribe_test_broad_14may2026,,,,0.05,,,,,1,,2026-06-15,2026-06-15
"CR_ black_raavanan_Ln_Rej_Pad_30/05/26",2026-06-15,fb_app-adr_abo_kannada_subscribe_bau_broad_15may2026,,,,10.47,,,,,140,56,2026-06-15,2026-06-15
CR_b.w.crazyboy_Ln_Rej_Pads_30/05/26,2026-06-15,fb_app-adr_abo_tamil_subscribe_bau_broad_15may2026,Subscription_Payment_Success,1,0,0,2,0,1.5,,0,,2026-06-15,2026-06-15
UGC_Vidrow_SC9V1_Score_EMI_Fortuner_Fortuner_30/05/26,2026-06-15,fb_app-adr_abo_india_subscribe_test_broad_14may2026,Subscription_Payment_Success,2,951.17,1902.34,24,79.26416667,0.41666667,205,16378,4834,2026-06-15,2026-06-15
AI_Vidrow_SC7V2_Personified_Card_CreditCard_Char_30/05/26,2026-06-15,fb_app-adr_abo_india_subscribe_test_broad_14may2026,Subscription_Payment_Success,3,653.27,1959.81,63,31.10809524,0.36507937,115,23463,5014,2026-06-15,2026-06-15
UGC_Vidrow_SC5V1_Loan_Rejection_Without_Screens_30/05/26,2026-06-15,fb_app-adr_abo_india_subscribe_test_broad_14may2026,Subscription_Payment_Success,2,943.825,1887.65,37,51.01756757,0.32432432,1034,13752,8356,2026-06-15,2026-06-15
UGC_Vidrow_SC6V2_Mystery_Loan_With_Screens_30/05/26,2026-06-15,fb_app-adr_abo_india_subscribe_test_broad_14may2026,Subscription_Payment_Success,5,385.256,1926.28,73,26.38739726,0.53424658,126,13099,3307,2026-06-15,2026-06-15
"ai_vidrow_personified_creditcard-solo-DD_04/06/2026 – Copy",2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,6.55,,,,1,64,14,2026-06-15,2026-06-15
ugc_vidrow_fakeloan_matrimony-tamil_03/06/2026,2026-06-15,fb_app-adr_abo_tamil_subscribe_bau_broad_15may2026,Subscription_Payment_Success,2,0,0,4,0,1,,0,,2026-06-15,2026-06-15
"ai_vidrow_personified_allmix-loan-card-score-DD_04/06/2026 – Copy",2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,20.43,,,,2,193,31,2026-06-15,2026-06-15
AI_shera_Ln_Rej_04/06/2026,2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,0,1,0,0,,0,,2026-06-15,2026-06-15
AI_Owl_Ln-Acc-No-Update_06/06/2026,2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,127.53,5,25.506,0,10,1033,257,2026-06-15,2026-06-15
"ai_vidrow_personified_creditscore-solo-DD_04/06/2026 – Copy",2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,1.09,2,0.545,0.5,,7,1,2026-06-15,2026-06-15
AI_Owl_Ln-Acc-No-Update_06/06/2026,2026-06-15,fb_app-adr_cbo_hindi_subscribe_bau_broad_01apr2026,Subscription_Payment_Success,4,0,0,17,0,0.64705882,,0,,2026-06-15,2026-06-15
AI_Owl_Ln-Acc-No-Update_06/06/2026,2026-06-15,fb_app-adr_abo_hindi_subscribe_bau_broad_01apr2026,Subscription_Payment_Success,3,0,0,3,0,0.33333333,,0,,2026-06-15,2026-06-15
AI_Iphone_ScoreImprove_06/06/2026,2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,Subscription_Payment_Success,2,756.215,1512.43,23,65.75782609,0.39130435,92,9175,2767,2026-06-15,2026-06-15
AI_Iphone_ScoreImprove_06/06/2026,2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,0,1,0,1,,0,,2026-06-15,2026-06-15
AI_Iphone_ScoreImprove_06/06/2026,2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,Subscription_Payment_Success,1,650.38,650.38,16,40.64875,0.3125,31,3455,1013,2026-06-15,2026-06-15
AI_Iphone_ScoreImprove_06/06/2026,2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,2.5,,,,,13,7,2026-06-15,2026-06-15
CR_harumanu_2401_Ln_Rej_Pad_05/06/2026,2026-06-15,fb_app-adr_cbo_ttmk_subscribe_bau_broad_14may2026,Subscription_Payment_Success,1,753.61,753.61,22,34.255,0.40909091,62,14438,5577,2026-06-15,2026-06-15
AI_ScoreImprove_05/06/2026,2026-06-15,fb_app-adr_cbo_hindi_subscribe_bau_broad_01apr2026,,,,1,,,,,17,3,2026-06-15,2026-06-15
AI_ScoreImprove_05/06/2026,2026-06-15,fb_app-adr_cbo_hindi_subscribe_bau_broad_01apr2026,Subscription_Payment_Success,1,0,0,1,0,1,,0,,2026-06-15,2026-06-15
AI_ScoreImprove_05/06/2026,2026-06-15,fb_app-adr_abo_hindi_subscribe_bau_broad_01apr2026,,,,0,2,0,1.5,,0,,2026-06-15,2026-06-15
AI_ScoreImprove_05/06/2026,2026-06-15,fb_app-adr_abo_hindi_subscribe_bau_broad_01apr2026,Subscription_Payment_Success,2,45.565,91.13,2,45.565,1,69,653,488,2026-06-15,2026-06-15
CR_ndm_pasha_rampuri_Ln_Rej_Pad_05/06/2026,2026-06-15,fb_app-adr_abo_hindi_subscribe_bau_broad_01apr2026,Subscription_Payment_Success,1,0,0,4,0,0.25,,0,,2026-06-15,2026-06-15
AI_Owl_Ln-Acc-No-Update_06/06/2026,2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,310.43,7,44.34714286,0.28571429,18,2155,521,2026-06-15,2026-06-15
AI_cockroach_ScoreImprove_04/06/2026,2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,22.9,,,,1,210,63,2026-06-15,2026-06-15
CR_funfriendindia_Ln_Rej_Pad_04/06/2026,2026-06-15,fb_app-adr_abo_hindi_subscribe_bau_broad_01apr2026,,,,0,1,0,1,,0,,2026-06-15,2026-06-15
AI_cockroach_ScoreImprove_04/06/2026,2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,420.3,4,105.075,0.25,18,3223,1017,2026-06-15,2026-06-15
ai_vidrow_personified_loanagent-bully_04/06/2026,2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,Subscription_Payment_Success,12,623.72166667,7484.66,238,31.44815126,0.29411765,597,74601,17033,2026-06-15,2026-06-15
CR_techonemalayalam_UGC_Red_Int_03/06/26,2026-06-15,fb_app-adr_cbo_ttmk_subscribe_bau_broad_14may2026,,,,61.41,,,,2,406,57,2026-06-15,2026-06-15
CR_techonemalayalam_UGC_Red_Int_03/06/26,2026-06-15,fb_app-adr_cbo_ttmk_subscribe_bau_broad_14may2026,Subscription_Payment_Success,2,1286.765,2573.53,23,111.8926087,0.43478261,106,22803,3791,2026-06-15,2026-06-15
CR_techonemalayalam_UGC_Red_Int_03/06/26,2026-06-15,fb_app-adr_cbo_ttmk_subscribe_bau_broad_14may2026,Subscription_Payment_Success,3,0,0,5,0,0.6,,0,,2026-06-15,2026-06-15
ugc_vidrow_highemi_sonustory-comparison_04/06/2026,2026-06-15,fb_app-adr_cbo_hindi_subscribe_bau_broad_01apr2026,,,,105.83,1,105.83,0,88,785,680,2026-06-15,2026-06-15
"CR_misstech07_Fake_Loan_Pad_04/06/2026 – Copy",2026-06-15,fb_app-adr_cbo_hindi_subscribe_bau_broad_01apr2026,,,,2.73,,,,,27,13,2026-06-15,2026-06-15
CR_sameerbro9903_interest-reduction_clean-track-record_04/06/2026,2026-06-15,fb_app-adr_cbo_telugu_subscribe_bau_broad_15may2026,Subscription_Payment_Success,12,918.7675,11025.21,190,58.02742105,0.38421053,345,86126,17433,2026-06-15,2026-06-15
"CR_misstech07_Fake_Loan_Pad_04/06/2026 – Copy",2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,4.13,,,,,31,9,2026-06-15,2026-06-15
"CR_misstech07_Fake_Loan_Pad_04/06/2026 – Copy",2026-06-15,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,0.02,,,,,1,,2026-06-15,2026-06-15
CR_sreekanthworld_Fake_Loan_Pad_04/06/2026,2026-06-15,fb_app-adr_cbo_telugu_subscribe_bau_broad_15may2026,,,,0,1,0,0,,0,,2026-06-15,2026-06-15
CR_its_techofficial_Fake_Loan_Pad_04/06/2026,2026-06-15,fb_app-adr_abo_kannada_subscribe_bau_broad_15may2026,Subscription_Payment_Success,1,0,0,,,,,0,,2026-06-15,2026-06-15
"CR_techno_vichar_ScoreImprove_Pad_04/06/2026 – Copy",2026-06-15,fb_app-adr_cbo_hindi_subscribe_bau_broad_01apr2026,,,,224.94,2,112.47,0,182,1392,1266,2026-06-15,2026-06-15
ai_meta_internal-brand_hindi_ln-rej-low-score(owl)_12june2026,2026-06-16,fb_app-adr_cbo_hindi_subscribe_bau_broad_01apr2026,Subscription_Payment_Success,4,5.7025,22.81,8,2.85125,0.375,16,148,116,2026-06-16,2026-06-16
ai_meta_internal-brand_hindi_ln-rej-low-score(owl)_12june2026,2026-06-16,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,0.67,,,,,8,5,2026-06-16,2026-06-16
ai_meta_internal-brand_hindi_ln-rej-low-score(owl)_12june2026,2026-06-16,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,0.92,,,,3,11,10,2026-06-16,2026-06-16
ugc_meta_internal-organic_hindi_ln-rej-low-score(maari)_12june2026,2026-06-16,fb_app-adr_abo_hindi_subscribe_bau_broad_01apr2026,,,,0,3,0,0,,0,,2026-06-16,2026-06-16
ugc_meta_internal-organic_telugu_ln-rej-low-score_12jun2026,2026-06-16,fb_app-adr_cbo_telugu_subscribe_bau_broad_15may2026,Subscription_Payment_Success,5,0,0,29,0,0.72413793,,0,,2026-06-16,2026-06-16
"celeb_meta_vidrow-jimmy _hindi_sc4-h3-credit-card_10june2026",2026-06-16,fb_app-adr_abo_india_install-volume_celeb_broad_12jun2026,"Mobile app installs",250,6.39284,1598.21,250,6.39284,0.088,418,59990,13750,2026-06-16,2026-06-16
Celeb_Sushant_ScoreImprove_SC1H2_12/05/26,2026-06-16,fb_app-adr_abo_india_install-volume_celeb_broad_12jun2026,"Mobile app installs",1,0,0,1,0,0,,0,,2026-06-16,2026-06-16
Celeb_Sushant_Ln_Rej_12/05/26_SC1H3,2026-06-16,fb_app-adr_abo_india_install-volume_celeb_broad_12jun2026,"Mobile app installs",854,6.62469555,5657.49,854,6.62469555,0.16042155,1614,389772,86883,2026-06-16,2026-06-16
"celeb_meta_vidrow-jimmy _hindi_sc5-h2-reduce-int_10june2026",2026-06-16,fb_app-adr_abo_india_install-volume_celeb_broad_12jun2026,,,,0.14,,,,,5,3,2026-06-16,2026-06-16
"celeb_meta_vidrow-jimmy _hindi_sc3-h2-ln-rej-low-score_10june2026",2026-06-16,fb_app-adr_abo_india_install-volume_celeb_broad_12jun2026,"Mobile app installs",458,8.46600437,3877.43,458,8.46600437,0.12882096,859,143741,48276,2026-06-16,2026-06-16
pads_meta_internal-s.r.raja.panamatta_tamil_ln-rec-overdue_12june2026,2026-06-16,fb_app-adr_abo_tamil_subscribe_bau_broad_15may2026,Subscription_Payment_Success,4,3.9125,15.65,34,0.46029412,0.44117647,1,208,97,2026-06-16,2026-06-16
pads_meta_internal-appu__asare(2)_kannada_reduce-int_12jun2026,2026-06-16,fb_app-adr_abo_kannada_subscribe_bau_broad_15may2026,Subscription_Payment_Success,1,0,0,,,,,0,,2026-06-16,2026-06-16
ai_meta_vidrow_hindi_oolkasong_12jun2026,2026-06-16,fb_app-adr_abo_hindi_subscribe_bau_broad_01apr2026,Subscription_Payment_Success,3,0,0,9,0,0.44444444,,0,,2026-06-16,2026-06-16
pads_meta_internal-appu__asare(2)_kannada_reduce-int_12june2026,2026-06-16,fb_app-adr_cbo_ttmk_subscribe_bau_broad_14may2026,,,,0,1,0,0,,0,,2026-06-16,2026-06-16
ugc_meta_internal-brand_hindi_motu_score-imp_11june2026,2026-06-16,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,Subscription_Payment_Success,1,0,0,8,0,0.375,,0,,2026-06-16,2026-06-16
pads_meta_internal-sudeep_ballari_34(2)_kannada_ln-rec-overdue_11june2026,2026-06-16,fb_app-adr_cbo_ttmk_subscribe_bau_broad_14may2026,Subscription_Payment_Success,5,206.36,1031.8,42,24.56666667,0.19047619,65,12987,6647,2026-06-16,2026-06-16
ugc_meta_internal-brand_hindi_roj-paise-kat-rhe_score-imp_11june2026,2026-06-16,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,36.1,,,,1,430,165,2026-06-16,2026-06-16
ugc_meta_internal-brand_hindi_score-imp_11june2026,2026-06-16,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,19.36,3,6.45333333,0.66666667,1,253,119,2026-06-16,2026-06-16
ugc_meta_internal-brand_hindi_roj-paise-kat-rhe_score-imp_11june2026,2026-06-16,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,1.06,,,,,10,4,2026-06-16,2026-06-16
ugc_meta_internal-brand_hindi_motu_score-imp_11june2026,2026-06-16,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,0,14,0,0.57142857,,0,,2026-06-16,2026-06-16
ugc_meta_internal-brand_hindi_motu_score-imp_11june2026,2026-06-16,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,Subscription_Payment_Success,2,0,0,3,0,0.66666667,,0,,2026-06-16,2026-06-16
ugc_meta_internal-brand_hindi_motu_score-imp_11june2026,2026-06-16,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,0,5,0,0,,0,,2026-06-16,2026-06-16
ugc_meta_internal-brand_hindi_score-imp_11june2026,2026-06-16,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,5.62,,,,,20,14,2026-06-16,2026-06-16
ugc_meta_internal-brand_hindi_reduce-int_11june2026,2026-06-16,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,6.03,,,,3,60,52,2026-06-16,2026-06-16
ugc_meta_internal-brand_hindi_score-imp_11june2026,2026-06-16,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,Subscription_Payment_Success,1,5.73,5.73,,,,1,47,11,2026-06-16,2026-06-16
pads_meta_internal-sudeep_ballari_34(2)_kannada_ln-rec-overdue_11jun2026,2026-06-16,fb_app-adr_abo_kannada_subscribe_bau_broad_15may2026,,,,0,6,0,0.33333333,,0,,2026-06-16,2026-06-16
celeb_meta_vidrow-jimmy_hindi_sc1-h1-low-score-rej_11june2026,2026-06-16,fb_app-adr_cbo_pj-hy_subscribe_celeb-jimmy_broad_11jun2026,Subscription_Payment_Success,2,126.79,253.58,6,42.26333333,0.66666667,9,1377,443,2026-06-16,2026-06-16
celeb_meta_vidrow-jimmy_hindi_sc4-h1-red-int_11june2026,2026-06-16,fb_app-adr_cbo_pj-hy_subscribe_celeb-jimmy_broad_11jun2026,Subscription_Payment_Success,12,852.84833333,10234.18,228,44.88675439,0.34649123,667,97443,16854,2026-06-16,2026-06-16
celeb_meta_vidrow-jimmy_hindi_sc5-h3-red-int-wb_11june2026,2026-06-16,fb_app-adr_cbo_pj-hy_subscribe_celeb-jimmy_broad_11jun2026,,,,46.83,,,,1,252,55,2026-06-16,2026-06-16
ai_meta_vidrow_hindi_wscreen-oolkasong_12jun2026,2026-06-16,fb_app-adr_abo_hindi_subscribe_bau_broad_01apr2026,Subscription_Payment_Success,2,0,0,9,0,0.88888889,,0,,2026-06-16,2026-06-16
pads_meta_digitaiga-oy_dangode921_hindi_ln-rej-low-score_13june2026,2026-06-16,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,68.36,3,22.78666667,0.33333333,6,920,462,2026-06-16,2026-06-16
pads_meta_digitaiga-imsachi_sahu_hindi_ln-rej-low-score_12jun2026,2026-06-16,fb_app-adr_abo_hindi_subscribe_bau_broad_01apr2026,Subscription_Payment_Success,1,0,0,7,0,1.14285714,,0,,2026-06-16,2026-06-16
"celeb_meta_vidrow-jimmy _hindi_(s4v2)reduce-int_12jun2026",2026-06-16,fb_app-adr_cbo_india_subscribe_celeb-jimmy_broad_9jun2026,,,,1.49,,,,,11,5,2026-06-16,2026-06-16
pads_meta_digitaiga-oy_dangode921_hindi_ln-rej-low-score_13june2026,2026-06-16,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,73.08,,,,3,874,451,2026-06-16,2026-06-16
pads_meta_digitaiga-oy_dangode921_hindi_ln-rej-low-score_13jun2026,2026-06-16,fb_app-adr_cbo_hindi_subscribe_bau_broad_01apr2026,Subscription_Payment_Success,1,0,0,6,0,0.66666667,,0,,2026-06-16,2026-06-16
pads_meta_digitaiga-oy_dangode921_hindi_ln-rej-low-score_13jun2026,2026-06-16,fb_app-adr_abo_hindi_subscribe_bau_broad_01apr2026,Subscription_Payment_Success,14,522.02714286,7308.38,297,24.60734007,0.41750842,833,100352,51966,2026-06-16,2026-06-16
pads_meta_internal-hum2noyaarofficial_hindi_ln-amt-overdue_12jun2026,2026-06-16,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,0,2,0,0,,0,,2026-06-16,2026-06-16
pads_meta_internal-hum2noyaarofficial_hindi_ln-amt-overdue_12june2026,2026-06-16,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,Subscription_Payment_Success,1,0,0,5,0,0.2,,0,,2026-06-16,2026-06-16
pads_meta_internal-hum2noyaarofficial_hindi_ln-amt-overdue_12jun2026,2026-06-16,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,Subscription_Payment_Success,3,0.24333333,0.73,20,0.0365,0.55,,11,7,2026-06-16,2026-06-16
pads_meta_internal-hum2noyaarofficial_hindi_ln-amt-overdue_12june2026,2026-06-16,fb_app-adr_cbo_hindi_subscribe_bau_broad_01apr2026,Subscription_Payment_Success,7,0,0,16,0,0.5625,,0,,2026-06-16,2026-06-16
"celeb_meta_vidrow-jimmy _hindi_(s5v2)reduce-int_12june2026",2026-06-16,fb_app-adr_abo_hindi_subscribe_bau_broad_01apr2026,Subscription_Payment_Success,1,5.24,5.24,,,,1,36,35,2026-06-16,2026-06-16
"celeb_meta_vidrow-jimmy _hindi_(s3v2)ln-rej-low-score_12june2026",2026-06-16,fb_app-adr_abo_hindi_subscribe_bau_broad_01apr2026,Subscription_Payment_Success,1,144.43,144.43,7,20.63285714,0.42857143,99,863,804,2026-06-16,2026-06-16
"celeb_meta_vidrow-jimmy _hindi_(s4v2screen)reduce-int_12june2026",2026-06-16,fb_app-adr_abo_hindi_subscribe_bau_broad_01apr2026,Subscription_Payment_Success,2,196.455,392.91,8,49.11375,0.5,154,2130,1996,2026-06-16,2026-06-16
"celeb_meta_vidrow-jimmy _hindi_(s3v2screen)ln-rej-low-score_12jun2026",2026-06-16,fb_app-adr_abo_hindi_subscribe_bau_broad_01apr2026,,,,0,1,0,0,,0,,2026-06-16,2026-06-16
"celeb_meta_vidrow-jimmy _hindi_(s5v2screen)reduce-int_12june2026",2026-06-16,fb_app-adr_abo_hindi_subscribe_bau_broad_01apr2026,,,,32.93,,,,21,222,215,2026-06-16,2026-06-16
"celeb_meta_vidrow-jimmy _hindi_(s5v2)reduce-int_12jun2026",2026-06-16,fb_app-adr_cbo_india_subscribe_celeb-jimmy_broad_9jun2026,,,,32.13,,,,18,132,130,2026-06-16,2026-06-16
"celeb_meta_vidrow-jimmy _hindi_(s1v2)ln-rej-low-score_12jun2026",2026-06-16,fb_app-adr_cbo_india_subscribe_celeb-jimmy_broad_9jun2026,,,,65.76,2,32.88,0,4,813,155,2026-06-16,2026-06-16
"celeb_meta_vidrow-jimmy _hindi_(s4v2screen)reduce-int_12jun2026",2026-06-16,fb_app-adr_cbo_india_subscribe_celeb-jimmy_broad_9jun2026,,,,722.4,11,65.67272727,0.54545455,367,3858,3471,2026-06-16,2026-06-16
pads_meta_internal-s.r.raja.panamatta_tamil_ln-rec-overdue_12june2026,2026-06-16,fb_app-adr_cbo_ttmk_subscribe_bau_broad_14may2026,Subscription_Payment_Success,24,376.5725,9037.74,534,16.92460674,0.31460674,891,113560,50266,2026-06-16,2026-06-16
"celeb_meta_vidrow-jimmy _hindi_(s1v2screen)ln-rej-low-score_12jun2026",2026-06-16,fb_app-adr_cbo_india_subscribe_celeb-jimmy_broad_9jun2026,Subscription_Payment_Success,17,401.32,6822.44,200,34.1122,0.42,1136,92079,22528,2026-06-16,2026-06-16
"celeb_meta_vidrow-jimmy _hindi_(s3v2screen)ln-rej-low-score_12jun2026",2026-06-16,fb_app-adr_cbo_india_subscribe_celeb-jimmy_broad_9jun2026,,,,1.31,,,,3,17,14,2026-06-16,2026-06-16
"celeb_meta_vidrow-jimmy _hindi_(s2v2screen)ln-rec-overdue_12jun2026",2026-06-16,fb_app-adr_cbo_india_subscribe_celeb-jimmy_broad_9jun2026,,,,52.93,1,52.93,1,19,233,173,2026-06-16,2026-06-16
"celeb_meta_vidrow-jimmy _hindi_(s4v2screen)reduce-int_12june2026",2026-06-16,fb_app-adr_cbo_pj-hy_subscribe_celeb-jimmy_broad_11jun2026,Subscription_Payment_Success,2,398.77,797.54,10,79.754,0.4,420,3711,3407,2026-06-16,2026-06-16
"celeb_meta_vidrow-jimmy _hindi_(s1v2screen)ln-rej-low-score_12june2026",2026-06-16,fb_app-adr_cbo_pj-hy_subscribe_celeb-jimmy_broad_11jun2026,Subscription_Payment_Success,2,417.24,834.48,26,32.09538462,0.46153846,241,8467,2739,2026-06-16,2026-06-16
"celeb_meta_vidrow-jimmy _hindi_(s3v2)ln-rej-low-score_12june2026",2026-06-16,fb_app-adr_cbo_pj-hy_subscribe_celeb-jimmy_broad_11jun2026,,,,20.94,,,,7,88,81,2026-06-16,2026-06-16
"celeb_meta_vidrow-jimmy _hindi_(s4v2)reduce-int_12june2026",2026-06-16,fb_app-adr_cbo_pj-hy_subscribe_celeb-jimmy_broad_11jun2026,,,,0,1,0,0,,0,,2026-06-16,2026-06-16
"celeb_meta_vidrow-jimmy _hindi_(s1v2)ln-rej-low-score_12june2026",2026-06-16,fb_app-adr_cbo_pj-hy_subscribe_celeb-jimmy_broad_11jun2026,Subscription_Payment_Success,16,619.209375,9907.35,206,48.09393204,0.4223301,1693,116744,29565,2026-06-16,2026-06-16
